lat,lon,kg_class,ttc,landcover_crop_frac,koppen_geiger,ocs,clay,ocs_q05,ocs_q95,clay_q05,clay_q95
12.94002587463252,103.34650717462424,3,15.569306021701872,0.995610318577034,3,44,381.8333435058594,13.0,94.0,15.333333333333334,943.6666666666666
12.616754425560853,76.05588123451632,3,20.587104698645973,0.9815066618152468,3,44,357.1666564941406,11.0,102.0,35.666666666666664,873.3333333333334
-11.817152883757991,-56.62535731232801,3,12.584411301119587,0.8970255679269853,3,51,218.1666717529297,11.0,108.0,26.333333333333332,553.6666666666666
16.048251182139076,104.2629728368358,3,37.39959642115552,0.8874646547900981,3,45,202.3333282470703,12.0,97.0,10.0,794.5
18.473730150049374,79.19966787292411,3,17.30483643636812,1.0,3,39,385.0,9.0,100.0,37.833333333333336,840.0
15.63542760661106,100.90324531171278,3,12.370659780729362,0.6676275027008356,3,44,346.8333435058594,9.0,99.0,15.5,918.5
18.707449472664685,79.46959063699235,3,38.79333849036449,0.9752666316455912,3,43,341.1666564941406,10.0,100.0,25.333333333333332,829.0
8.682257692850774,9.257031359538894,3,11.451146374251495,1.0,3,27,172.0,11.0,61.0,40.5,531.0
-4.50514573092376,34.535635099614105,3,32.72917691786895,0.6048879611639497,3,29,309.3333435058594,8.0,62.0,44.0,755.0
22.76770177328404,95.80078069917468,3,24.743065676281983,0.9655672984752814,3,46,350.3333435058594,9.0,118.0,24.333333333333332,946.0
-8.242126582471455,33.20635032097555,3,23.801973434637173,0.8352874010205164,3,33,184.8333282470703,10.0,70.0,61.666666666666664,414.0
22.53398245066873,86.67426722747015,3,34.04972090807412,0.6461386014440995,3,41,316.1666564941406,9.0,95.0,27.666666666666668,857.6666666666666
17.4677168204825,78.6966634376912,3,59.87770223338288,0.968178488349289,3,33,366.3333435058594,9.0,80.0,41.166666666666664,788.0
12.203302116784297,-8.457429817736035,3,12.581325830482855,0.8157645376500141,3,30,258.1666564941406,8.0,55.0,23.833333333333332,731.0
13.58720196512544,-87.79713575924362,3,44.72777387452248,0.9482919488890764,3,56,339.0,16.0,127.0,42.166666666666664,842.1666666666666
9.688271022417648,1.2622778671084056,3,17.73953693708681,1.0,3,27,239.3333282470703,9.0,68.0,40.0,570.5
6.723579718720459,38.05731271589721,3,26.933000793905965,1.0,3,58,389.0,17.0,114.0,56.166666666666664,760.0
16.98249528025074,80.29586652129693,3,15.98135289869106,0.9698510535730118,3,42,306.6666564941406,12.0,94.0,15.5,810.1666666666666
-20.638815452842643,-47.94786639850337,3,20.33835924070506,0.9221207233187564,3,36,430.0,12.0,92.0,63.0,791.6666666666666
15.761178715419282,74.8339314773353,3,13.481495524893091,1.0,3,31,371.5,10.0,82.0,45.833333333333336,802.3333333333334
-7.523181260523321,30.924405356874637,3,19.636459484844465,0.9106370803173376,3,34,222.1666717529297,11.0,71.0,57.166666666666664,488.6666666666667
21.38443511729249,96.19581692060048,3,18.017757921136774,0.8786717072242548,3,49,356.6666564941406,12.0,127.0,16.833333333333332,954.5
22.69593254182883,82.4336442892389,3,26.747202844384447,0.773578888406122,3,37,446.6666564941406,10.0,87.0,16.833333333333332,864.3333333333334
6.023054943224111,39.13509527691929,3,23.23243849471448,0.9679099511209954,3,64,349.1666564941406,19.0,134.0,69.16666666666667,776.0
10.568528784075234,4.244752065806735,3,25.10189802917138,0.6022893771663229,3,23,223.5,6.0,57.0,29.5,694.0
-3.5169152963580315,29.900609132306624,3,13.766202971270634,0.6544853436953852,3,55,350.8333435058594,17.0,109.0,73.33333333333333,707.8333333333334
18.81541768647177,96.41175334821466,3,36.43302579165983,0.8821982762503024,3,46,280.8333435058594,12.0,98.0,13.666666666666666,893.6666666666666
20.71947613179843,77.36737865905268,3,31.25515827162966,1.0,3,27,434.0,5.0,59.0,40.833333333333336,846.0
15.437274073998031,79.61312464080171,3,24.47563383380161,0.8130736595892986,3,28,369.6666564941406,6.0,73.0,39.666666666666664,845.5
10.784465211689408,8.664474797849632,3,17.28941412890699,1.0,3,21,192.0,5.0,54.0,27.0,425.0
22.102742787789985,79.70330995960767,3,15.219114414655694,1.0,3,33,398.0,7.0,81.0,23.5,850.6666666666666
21.29424979848655,94.65123336579845,3,20.47041982415196,1.0,3,44,293.0,8.0,98.0,17.166666666666668,832.5
10.730483334336393,-7.361864361712809,3,16.23876404174744,0.9955302851310018,3,37,239.5,12.0,77.0,22.666666666666668,696.3333333333334
11.934012545065649,-4.451159394469691,3,21.58444872589572,0.7044110202996626,3,30,195.3333282470703,9.0,70.0,29.166666666666668,534.1666666666666
15.563025182806255,79.55913830434766,3,21.61128769561012,1.0,3,29,376.8333435058594,6.0,71.0,46.5,878.5
